ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q26794840,2016 Gabonese protests,"protest in Libreville, Gabon",None,None,None,None,Protest
Q3177658,2006 United States immigration reform protests,None,None,None,None,None,Protest
Q4606459,2006 Israeli reserve soldiers' protest,None,None,None,None,None,Protest
Q4626748,2012 Sicilian protests,None,None,None,None,None,Protest
Q6756704,"March 19, 2008 anti-war protest",None,None,None,None,None,Protest
Q7623053,street protester,None,None,None,None,None,Protest
Q7496212,Shifang protest,None,None,2012年什邡市反对钼铜项目事件,None,什邡事件,Protest
Q35574989,1st Anti-media protest in Naha,None,None,None,None,None,Protest
Q15410935,2013 Bangladesh anti-Hindu violence,None,None,None,None,None,Protest
Q16190794,Masmou3,None,None,None,None,None,Protest
Q29489,reactions to Innocence of Muslims,"protests and attacks occurring in response to a trailer for the film Innocence of Muslims, beginning on September 11, 2012",U.S. diplomatic missions attacks,2012年美國駐外大使館遇襲事件,None,None,Protest
Q854206,2009–2010 Iranian election protests,None,None,伊朗綠色革命,None,2009年伊朗綠色革命,Protest
Q593558,S-Bahn杯葛,protest,None,S-Bahn杯葛,None,None,Protest
Q20526846,protests of Croatian war veterans in 2014-2015,None,None,None,None,None,Protest
Q23978207,2016 protests in Kazakhstan,None,"Protests in Kazakhstan, 2016",None,None,None,Protest
Q18613036,Wikipedian Protester,285th strip of the webcomic xkcd,xkcd 285,None,None,None,Protest
Q19249476,2015 Kosovo protests,None,None,None,None,None,Protest
Q4606458,2006 Islamist demonstration outside the Embassy of Denmark in London,None,None,None,None,None,Protest
Q55111165,Protests against Trump administration family separation policy,None,None,None,None,None,Protest
Q28128144,Maratha Kranti Morcha,None,None,None,None,None,Protest
Q28677425,Demonstrations and protests against Michel Temer,None,None,None,None,None,Protest
Q5282600,Displace Me,None,None,None,None,None,Protest
Q4438307,Sleeping dragon,maneuver used by protesters to cause disruption,None,None,None,None,Protest
Q4611783,2008 Podgorica protest,None,None,None,None,None,Protest
Q14575581,August 2013 Rabaa massacre,None,None,2013年8月埃及衝突,None,None,Protest
Q15720956,18A,None,None,18A,None,None,Protest
Q19838194,2015 Baltimore protests,None,2015 Baltimore riots,2015年巴爾的摩暴動,None,None,Protest
Q16823497,2013 Armenian protests,None,None,None,None,None,Protest
Q17511534,Boycott of Maryland's 1st District,None,None,None,None,None,Protest
Q18380506,2014 Burkinabé uprising,series of demonstrations and riots in Burkina Faso,Burkinabé uprising,2014年布基纳法索起义,None,None,Protest
Q18346005,2013 protests in Kosovo,None,None,None,None,None,Protest
Q16147313,2013–14 Tunisian protests,None,None,2013年至2014年突尼西亞政治危機,None,2013年突尼西亞抗議活動,Protest
Q257758,Protests of 1968,protest,None,六八运动,None,None,Protest
Q42685104,protest note,None,None,None,None,None,Protest
Q55286450,list of protests in Georgia,Wikimedia list article,None,None,维基媒体列表条目,None,Protest
Q57732622,RetteDeinTheater,None,None,None,None,None,Protest
Q55594145,Christopher Street Day Parade München 2018,Christopher Street Day Parade Munich 2018,Bunt ist das neue weiß/blau,None,None,None,Protest
Q47546083,Vida Movahed,Iranian protester againt compulsory hijab,Girl of Enghelab Street,None,None,None,Protest
Q6756896,March of loyalty to martyrs,None,None,None,None,None,Protest
Q7678322,Taking Back South Africa!,None,None,None,None,None,Protest
Q7749239,The Lysistrata Project,None,None,None,None,None,Protest
Q6804278,Meat riots,None,None,None,None,None,Protest
Q2504556,2009 Guinea protest,None,None,None,None,None,Protest
Q3200076,2006 youth protests in France,protest movement opposing changes to labor law,None,2006年法國青年抗議,None,None,Protest
Q4591650,1996 Quebec student protests,None,None,None,None,None,Protest
Q4617347,2010 G-20 Toronto summit protests,None,None,None,None,None,Protest
Q4622781,2011 United States public employee protests,None,None,None,None,None,Protest
Q4624494,2011–2013 Mauritanian protests,None,None,None,None,None,Protest
Q5044084,Carnival Against Capital,None,None,None,None,None,Protest
Q6905011,Montebello High School flag flipping incident,None,None,None,None,None,Protest
Q4608821,2007 Macau labour protest,None,None,2007年澳門勞動節遊行,None,2007年澳門五一遊行,Protest
Q4617788,2010 Macau transfer of sovereignty anniversary protest,None,None,None,None,None,Protest
Q4621620,2011 Kurdish protests in Iraq,None,None,None,None,None,Protest
Q4622769,2011 United Kingdom anti-austerity protests,series of anti-austerity protests that took place in the United Kingdom in early 2011,None,None,None,None,Protest
Q1679887,student protest,wide range of activities that indicate student dissatisfaction,student demonstrations,罷課,None,None,Protest
Q5175540,Cottage cheese boycott,None,None,None,None,None,Protest
Q5193410,Cultural silence,None,None,None,None,None,Protest
Q10870618,Boobquake,None,None,None,None,None,Protest
Q15729130,2014 Venezuelan protests,None,2014 Venezuela Protests,2014年委內瑞拉示威,None,None,Protest
Q1336996,2012 Afghanistan Quran burning protests,protest,None,None,None,None,Protest
Q2316233,2009 Icelandic financial crisis protests,None,None,2009冰島革命,None,None,Protest
Q7691090,Tea Party protests,series of protests,None,None,None,None,Protest
Q6155849,"January 27, 2007 anti-war protest",None,None,None,None,None,Protest
Q55392151,2018 Iranian water protests,None,None,None,None,None,Protest
Q1189229,2011 Belarusian protests,protest,None,None,None,None,Protest
Q1357510,2012 Quebec student protests,None,None,None,None,None,Protest
Q1149627,2011 Djiboutian protests,protest,None,None,None,None,Protest
Q1042279,Tripoli protests and clashes (February 2011),protest,None,None,None,None,Protest
Q3113540,Great American Boycott,None,None,None,None,None,Protest
Q5248992,December 2009 Kurdish protests in Turkey,None,None,None,None,None,Protest
Q4365959,Teddybear Airdrop Minsk 2012,None,None,None,None,None,Protest
Q4574549,1971 May Day Protests,"mass civil disobedience protest against the Vietnam War in Washington, DC",None,None,None,None,Protest
Q5613748,Guangzhou Television Cantonese controversy,None,None,2010年廣州撐粵語行動,None,2010年廣州市民捍衞廣府話行動,Protest
Q7806304,Timeline of the 2013 Shahbag protests,None,None,None,None,None,Protest
Q6495181,Late 2011 Telangana protests,None,None,None,None,None,Protest
Q5248978,December 2005 protest for democracy in Hong Kong,None,None,2005年爭取香港普選大遊行,None,None,Protest
Q14867434,Costa Salafis,None,None,None,None,None,Protest
Q21206469,FeesMustFall,Student Movement,None,None,None,None,Protest
Q16156361,2008 Serbian protests,None,None,None,None,None,Protest
Q23048189,antigovernment protests in Brazil in 2016,None,None,None,None,None,Protest
Q39053805,Protests against Rodrigo Duterte,None,None,None,None,None,Protest
Q28482411,2017 Romanian protests,None,None,2017年羅馬尼亞反貪污示威,None,None,Protest
Q13605743,2013 Egyptian coup d'état,in which Mohamed Morsi was deposed by the military,June 30 Revolution,2013年埃及政变,None,None,Protest
Q15130185,The Third Square,None,None,None,None,None,Protest
Q17003218,Abeokuta Women's Revolt,Nigerian political movement,None,None,None,None,Protest
Q18387579,People's Climate March,None,None,None,None,None,Protest
Q58743167,2019 Women's March,None,None,None,None,None,Protest
Q160056,Pan-European Picnic,None,Paneuropean Picnic,泛欧野餐,None,None,Protest
Q7452179,September 2012 cacerolazo in Argentina,None,None,None,None,None,Protest
Q5210932,Dalian PX protest,2011 protest in China,8-14 event,2011年大连市反对PX项目游行,None,大連反對PX項目遊行,Protest
Q15361747,2012–13 Romanian protests against shale gas,None,None,None,None,None,Protest
Q15466187,Anti-nuclear protests,None,None,None,None,None,Protest
Q17166994,2014 protests in Brazil,None,None,2014年巴西抗议运动,None,None,Protest
Q16952099,Million Muslim March,None,None,None,None,None,Protest
Q28003555,Prayer protest,None,None,None,None,None,Protest
Q20859038,2015 Lebanese protests,None,None,2015年黎巴嫩抗議,None,None,Protest
Q47011044,2018 protests,None,None,None,None,None,Protest
Q3093373,People's Uprising Rally,None,None,None,None,None,Protest
Q4882256,Belfast City Hall flag protests,None,None,None,None,None,Protest
Q55391878,Occupy ICE,None,None,None,None,None,Protest
Q1519341,2006 Oaxaca protests,political mobilization demanding the resignation of Oaxaca Governor Ulises Ruíz Ortíz,None,None,None,None,Protest
Q2382289,Mexican Indignados Movement,None,None,None,None,None,Protest
Q3326857,2010 UK student protests,None,None,None,None,None,Protest
Q4608823,2007 Macau transfer of sovereignty anniversary protest,None,None,2007年澳門民主回歸大遊行,None,澳門回歸遊行,Protest
Q4939654,Bolivian miners' protest of 2007,None,None,None,None,None,Protest
Q3458264,2011 Burkinabè protests,None,None,None,None,None,Protest
Q4208189,Cow head protests,None,None,牛头示威,None,None,Protest
Q4640038,517 Protest,None,None,517嗆馬保台大遊行,None,517遊行,Protest
Q4601741,2003 Port of Oakland dock protest,None,None,None,None,None,Protest
Q4608742,2007 Koidu-Sefadu protest,None,None,None,None,None,Protest
Q4623090,2011 Yunnan protest,None,None,None,None,None,Protest
Q24905202,2016 Kidapawan protests,None,None,None,None,None,Protest
Q7689694,Taxpayer March on Washington,None,None,None,None,None,Protest
Q7075898,Occupy the Farm,None,None,None,None,None,Protest
Q18109274,2014 Jadavpur University protests,None,None,None,None,None,Protest
Q17279070,Vigils for Peace,None,None,None,None,None,Protest
Q17055174,Red Pencil Protest,None,None,None,None,None,Protest
Q16822279,Balcombe drilling protest,None,None,None,None,None,Protest
Q28027628,December 2016 Polish protests,None,None,None,None,None,Protest
Q28547752,Protests against Executive Order 13769,protest in the United States,2017 John F. Kennedy International Airport protest,None,None,None,Protest
Q55740848,2018 LGBT strike in Israel,2018 series rally and protest for LGBT equal rights in Israel,2018 LGBT protests in Israel,None,None,None,Protest
Q772984,Rossport Five,protest,None,None,None,None,Protest
Q4793291,"Armenian presidential election, 2003",None,None,None,None,None,Protest
Q4614271,2009 May Day protests,None,None,None,None,None,Protest
Q3624815,Anti-Roma protests in Bulgaria 2011,None,None,None,None,None,Protest
Q7312201,Removal of the Stone of Scone in 1950,None,None,None,None,None,Protest
Q18509055,Umbrella Ultra Marathon,None,None,None,None,None,Protest
Q18123832,Catalan Way 2014,None,None,None,None,None,Protest
Q55560118,Brighton 2018 Free The Nipple rally,Brighton 2018 Free The Nipple rally,None,None,None,None,Protest
Q152287,SlutWalk,protest,None,蕩婦遊行,None,None,Protest
Q2368744,Golaniad,None,None,None,None,None,Protest
Q653907,Yo Soy 132,None,None,None,None,None,Protest
Q1092260,Bersih 2.0 rally,protest,None,2011年净选盟2.0人民集会,None,None,Protest
Q14945817,2013 Romanian social protests,None,None,None,None,None,Protest
Q3118387,Sex strike,None,None,性罢工,非暴力罢工手段,None,Protest
Q13410316,2013 Taksim Gezi Park protests,protests in Turkey,None,2013年土耳其反政府抗议运动,None,None,Protest
Q17342924,2014 Albanian demonstrations in Macedonia,None,None,None,None,None,Protest
Q3285906,Dongzhou protests,None,None,东洲事件,None,東洲事件,Protest
Q6868032,Minneapolis Teamsters Strike of 1934,None,The Minneapolis General Strike of 1934,None,None,None,Protest
Q6840579,Mid-2011 Telangana protests,None,None,None,None,None,Protest
Q1203203,Marikana miners' strike,wildcat strike at a mine owned by Lonmin in South Africa,Marikana killings,马里卡纳矿工罢工,None,None,Protest
